time	95%HPD_lower_value	95%HPD_higher_value
2017.74520334561	0	0
2017.75794582472	0	0
2017.77068830383	0	0
2017.78343078294	0	0
2017.79617326205	0	0
2017.80891574117	0	0
2017.82165822028	0	0
2017.83440069939	0	0
2017.8471431785	0	0
2017.85988565761	0	0
2017.87262813672	0	0
2017.88537061584	0	0
2017.89811309495	0	0
2017.91085557406	0	0
2017.92359805317	0	0
2017.93634053228	0	0
2017.9490830114	0	0
2017.96182549051	0	0
2017.97456796962	0	0
2017.98731044873	0	0
2018.00005292784	0	0
2018.01279540695	0	0
2018.02553788607	0	0
2018.03828036518	0	0
2018.05102284429	0	0
2018.0637653234	0	0
2018.07650780251	0	0
2018.08925028163	0	0
2018.10199276074	0	0
2018.11473523985	0	0
2018.12747771896	0	0
2018.14022019807	0	0
2018.15296267719	0	0
2018.1657051563	0	0
2018.17844763541	0	0
2018.19119011452	0	0
2018.20393259363	0	0
2018.21667507274	0	0
2018.22941755186	0	0
2018.24216003097	0	0
2018.25490251008	0	0
2018.26764498919	0	0
2018.2803874683	0	0
2018.29312994742	0	0
2018.30587242653	0	0
2018.31861490564	0	0
2018.33135738475	0	0
2018.34409986386	0	0
2018.35684234297	0	0
2018.36958482209	0	0
2018.3823273012	0	0
2018.39506978031	0	0
2018.40781225942	0	0
2018.42055473853	0	0
2018.43329721765	0	0
2018.44603969676	0	0
2018.45878217587	0	0
2018.47152465498	0	0
2018.48426713409	0	0
2018.49700961321	0	0
2018.50975209232	0	0
2018.52249457143	0	0
2018.53523705054	0	0
2018.54797952965	0	0
2018.56072200876	0	0
2018.57346448788	0	0
2018.58620696699	0	0
2018.5989494461	0	0
2018.61169192521	0	0
2018.62443440432	0	0
2018.63717688344	0	0
2018.64991936255	0	0
2018.66266184166	0	0
2018.67540432077	0	0
2018.68814679988	0	0
2018.700889279	0	0
2018.71363175811	0	0
2018.72637423722	0	0
2018.73911671633	0	0
2018.75185919544	0	0
2018.76460167455	0	0
2018.77734415367	0	0
2018.79008663278	0	0
2018.80282911189	0	0
2018.815571591	0	0
2018.82831407011	0	0
2018.84105654923	0	0
2018.85379902834	0	0
2018.86654150745	0	0
2018.87928398656	0	0
2018.89202646567	0	0
2018.90476894479	0	0
2018.9175114239	0	0
2018.93025390301	0	0
2018.94299638212	0	0
2018.95573886123	0	0
2018.96848134034	0	0
2018.98122381946	0	0
2018.99396629857	0	0
2019.00670877768	0	0
2019.01945125679	0	0
2019.0321937359	0	0
2019.04493621502	0	0
2019.05767869413	0	0
2019.07042117324	0	0
2019.08316365235	0	0
2019.09590613146	0	0
2019.10864861057	0	0
2019.12139108969	0	0
2019.1341335688	0	0
2019.14687604791	0	0
2019.15961852702	0	0
2019.17236100613	0	0
2019.18510348525	0	0
2019.19784596436	0	0
2019.21058844347	0	0
2019.22333092258	0	0
2019.23607340169	0	0
2019.24881588081	0	0
2019.26155835992	0	0
2019.27430083903	0	0
2019.28704331814	0	0
2019.29978579725	0	0
2019.31252827636	0	0
2019.32527075548	0	0
2019.33801323459	0	0
2019.3507557137	0	0
2019.36349819281	0	0
2019.37624067192	0	0
2019.38898315104	0	0
2019.40172563015	0	0
2019.41446810926	0	0
2019.42721058837	0	0
2019.43995306748	0	0
2019.45269554659	0	0
2019.46543802571	0	0
2019.47818050482	0	0
2019.49092298393	0	0
2019.50366546304	0	0
2019.51640794215	0	0
2019.52915042127	0	0
2019.54189290038	0	0
2019.55463537949	0	0
2019.5673778586	0	0
2019.58012033771	0	0
2019.59286281683	0	0
2019.60560529594	0	0
2019.61834777505	0	0
2019.63109025416	0	0
2019.64383273327	0	0
2019.65657521238	0	0
2019.6693176915	0	0
2019.68206017061	0	0.00772327849463062
2019.69480264972	0	0.0415222178087244
2019.70754512883	0	0.0585153936632691
2019.72028760794	0	0.0848045101949301
2019.73303008706	0	0.102946791767042
2019.74577256617	0	0.136867008438877
2019.75851504528	0	0.203937770243687
2019.77125752439	0	0.244441770513962
2019.7840000035	0	0.273579476874464
2019.79674248262	0	0.317136536884717
2019.80948496173	0	0.436347140971065
2019.82222744084	0	0.503839347861984
2019.83496991995	0	0.601321484881514
2019.84771239906	0	0.654521276427994
2019.86045487817	0	7.7782610286564
2019.87319735729	0	27.6424139030227
2019.8859398364	0	47.763106989186
2019.89868231551	0	69.6730367662889
2019.91142479462	0	113.158247320839
2019.92416727373	0	145.289829030981
2019.93690975285	0	191.000833756562
2019.94965223196	0	226.974313943828
2019.96239471107	0	271.879263633921
2019.97513719018	0	315.097445885564
2019.98787966929	0.0589742655417194	329.666157854817
2020.00062214841	0.18603145270948	410.229504420909
2020.01336462752	331.029964228567	652.726631516412
2020.02610710663	333.072944957059	657.298735370214
2020.03884958574	340.081761196797	663.497425947371
2020.05159206485	337.554343751699	662.844425740266
2020.06433454396	340.109462213751	669.602282215525
2020.07707702308	341.922046222552	671.953430063508
2020.08981950219	342.369470577441	673.04460744099
2020.1025619813	342.427969852668	685.599760997161
2020.11530446041	342.486469075739	699.460969604648
2020.12804693952	342.506865068626	705.648357768633
2020.14078941864	342.517971896389	717.836582393004
2020.15353189775	342.529078629016	734.655612886349
2020.16627437686	342.540185453205	748.402387165374
2020.17901685597	342.551292114301	769.601349597935
2020.19175933508	342.5623989438	772.626122396708
2020.20450181419	342.573505638729	780.853834967623
2020.21724429331	342.584612434821	791.465501296039
2020.22998677242	342.595719153192	812.266390586241
2020.24272925153	356.691977498789	836.280335875159
2020.25547173064	354.225662485147	836.295825423355
2020.26821420975	342.629039417508	826.616330758879
2020.28095668887	367.023048212133	849.317455079988
2020.29369916798	362.63438159718	847.353430039593
2020.30644164709	363.986492238124	848.337487528017
2020.3191841262	363.573300522938	848.353808409907
2020.33192660531	392.542773250394	876.19694865615
2020.34466908443	399.274924695538	887.468873704451
2020.35741156354	401.211908974725	889.638049736497
2020.37015404265	368.207471101401	849.709919777312
2020.38289652176	369.136319676817	853.776257061566
2020.39563900087	369.398197470748	861.858358774734
2020.40838147998	383.438741424092	876.449303021049
2020.4211239591	395.429276033766	887.642023437023
2020.43386643821	405.645481029751	888.818901587148
2020.44660891732	401.230753611736	898.205052853629
2020.45935139643	410.927728627418	907.59120676782
2020.47209387554	414.947814792341	925.966338145571
2020.48483635466	414.947814792341	926.36352230621
2020.49757883377	414.046881672929	927.268671960504
2020.51032131288	420.172656917693	934.597367566992
2020.52306379199	427.182066117743	942.679489258514
2020.5358062711	434.191401631649	950.761612716471
2020.54854875021	441.200662181396	958.843737898783
2020.56129122933	448.209846488676	966.925864763097
2020.57403370844	455.218953275493	975.007993267757
2020.58677618755	456.812173964559	978.414704489449
2020.59951866666	445.585551234023	975.023280330719
2020.61226114577	456.378013358956	986.990888119331
2020.62500362489	470.269147521727	999.250706064955
2020.637746104	480.270569906741	1002.53674300429
2020.65048858311	488.754256024819	1002.53674300429
2020.66323106222	499.545940076514	1005.01380386933
2020.67597354133	510.269242870044	1016.01845416617
2020.68871602045	510.273808966513	1028.23328926737
2020.70145849956	510.273808966513	1040.94358752064
2020.71420097867	510.273808966513	1049.03242029413
2020.72694345778	510.273808966513	1060.03708038759
2020.73968593689	510.273808966513	1071.04174265892
2020.752428416	510.273808966513	1082.04640699928
2020.76517089512	510.557070778288	1093.7161588221
2020.77791337423	510.557070778288	1093.7161588221
2020.79065585334	510.557070778288	1093.7161588221
2020.80339833245	510.557070778288	1093.7161588221
2020.81614081156	510.557070778288	1093.7161588221
2020.82888329068	510.557070778288	1093.7161588221
2020.84162576979	510.557070778288	1093.7161588221
2020.8543682489	510.557070778288	1093.7161588221
2020.86711072801	510.557070778288	1093.7161588221
2020.87985320712	510.557070778288	1093.81961950534
2020.89259568624	510.557070778288	1096.3644348585
2020.90533816535	510.273808966513	1102.67438507006
2020.91808064446	510.273808966513	1104.49512244353
2020.93082312357	510.273808966513	1106.84518674761
2020.94356560268	510.273808966513	1106.84518674761
2020.95630808179	510.273808966513	1107.79661033909
2020.96905056091	512.245803970998	1108.99903614511
2020.98179304002	522.759156421869	1108.65318797525
2020.99453551913	522.759156421869	1108.65318797525
